"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Timepoint","DEG_Test"
"Dhps",-0.0144230993636238,7.91609995318096,-0.145986220254602,0.884012103075153,0.954226296901066,-5.85099639384479,"P30","WT cells from WT vs WT cells from HET"
"Rnf8",-0.0143849458919671,7.63492774574507,-0.193288476427142,0.846839558201502,0.935781186227831,-5.95017146972895,"P30","WT cells from WT vs WT cells from HET"
"Ash1l",-0.0143789148990301,8.85207764207877,-0.145884383442863,0.884092439619528,0.954226296901066,-5.71892681381059,"P30","WT cells from WT vs WT cells from HET"
"B4galnt4",-0.0143354506535776,7.77139743616551,-0.169744395145196,0.865304319307621,0.944579585055379,-5.90007793087319,"P30","WT cells from WT vs WT cells from HET"
"Pcca",0.0143147138625448,7.79608853784053,0.165441283332159,0.868687399334573,0.945731620494013,-5.89068696489152,"P30","WT cells from WT vs WT cells from HET"
"Hyou1",-0.0142300939989921,7.67132632734194,-0.181607826766184,0.855990373415953,0.941037236046843,-5.93702191650267,"P30","WT cells from WT vs WT cells from HET"
"Sv2a",-0.0142136817200349,8.55657143738213,-0.142441800577141,0.886808906913813,0.955699025671325,-5.72413698525159,"P30","WT cells from WT vs WT cells from HET"
"Samd4",0.0141673905087512,7.5955203516232,0.162970574363924,0.870630951128361,0.946485663385318,-5.97274367538376,"P30","WT cells from WT vs WT cells from HET"
"Zfp740",0.0141186848551085,7.75722494632488,0.132230173078363,0.894874416751915,0.959531867128603,-5.90950221733073,"P30","WT cells from WT vs WT cells from HET"
"Hbb-bt",0.0141019815096906,7.39309001884841,0.185230539985406,0.853150138806166,0.939289090485454,-6.0777565857547,"P30","WT cells from WT vs WT cells from HET"
"Dennd6b",-0.0140738657243453,8.2166126765977,-0.13537119689235,0.892392321342215,0.958236024800746,-5.77358300753561,"P30","WT cells from WT vs WT cells from HET"
"Clmn",-0.0140049515371983,7.59818274220253,-0.124612747206154,0.900898094552487,0.961523016114912,-5.97792389138997,"P30","WT cells from WT vs WT cells from HET"
"Gzf1",0.0139777973279109,7.59228455383149,0.178943970628588,0.85808005456686,0.941772859064035,-5.97111953943496,"P30","WT cells from WT vs WT cells from HET"
"Atp2b3",-0.0139666529098585,7.724044151661,-0.172384932273261,0.863229567573443,0.944443691496668,-5.91740054494157,"P30","WT cells from WT vs WT cells from HET"
"Eif4a2",0.0139052462359608,8.40898818537507,0.126408896585538,0.89947721308206,0.960609006414308,-5.74345873465875,"P30","WT cells from WT vs WT cells from HET"
"Gucy1a1",0.013825285283942,7.82265777936585,0.158502374335451,0.874147788952764,0.948253743379555,-5.88277016386002,"P30","WT cells from WT vs WT cells from HET"
"Klc1",-0.0138011415588561,8.35272087157908,-0.130216703808088,0.89646604290124,0.960311333313434,-5.75283597707938,"P30","WT cells from WT vs WT cells from HET"
"Jakmip1",0.0137875723168381,8.21159890832344,0.144735667100056,0.884998716244825,0.954694444238693,-5.77290857211131,"P30","WT cells from WT vs WT cells from HET"
"Tbp",0.0137749835107881,7.72388175613126,0.14661975216241,0.88351235233726,0.954226296901066,-5.92110051745274,"P30","WT cells from WT vs WT cells from HET"
"Gpatch2l",-0.0137609877377924,7.60185806070084,-0.164097815036952,0.869744123540223,0.946123614197017,-5.9697375362527,"P30","WT cells from WT vs WT cells from HET"
"Metap1",-0.0137151534510451,7.71683575960149,-0.140399304923512,0.888421229293782,0.955994659537399,-5.92487227705628,"P30","WT cells from WT vs WT cells from HET"
"Arhgef3",-0.0136406011408727,7.63687272603008,-0.15372098680791,0.87791389606304,0.950557512444713,-5.95551929115348,"P30","WT cells from WT vs WT cells from HET"
"Foxj3",0.0135987013110128,7.92248395310352,0.151690903127076,0.879513756079426,0.95133144058965,-5.84800946707504,"P30","WT cells from WT vs WT cells from HET"
"Asic2",0.0135635456543639,7.727825174662,0.180175577014386,0.857113787024763,0.941448778623987,-5.91459386354788,"P30","WT cells from WT vs WT cells from HET"
"Gas7",-0.0135333533405504,8.34204073861343,-0.139810636902148,0.888886003365301,0.955994659537399,-5.75265041935224,"P30","WT cells from WT vs WT cells from HET"
"Bicral",-0.0134910304744178,7.87374392830387,-0.14554651068676,0.884358987654992,0.954240215562335,-5.86644642125761,"P30","WT cells from WT vs WT cells from HET"
"Uba2",-0.0134741514225976,7.88991944634075,-0.133595600428618,0.893795302228605,0.958784695461652,-5.86144835088338,"P30","WT cells from WT vs WT cells from HET"
"Mrpl18",0.0134211080713689,7.52370980083351,0.188024188252348,0.850961200050152,0.937839764051171,-6.00321580971628,"P30","WT cells from WT vs WT cells from HET"
"Rab11fip4",0.0133869523923735,8.13246810108878,0.140120562258623,0.88864130162362,0.955994659537399,-5.79109498943904,"P30","WT cells from WT vs WT cells from HET"
"Abhd17a",-0.0133554479002065,7.61702313130038,-0.151779078497516,0.879444256885286,0.95133144058965,-5.96460223372885,"P30","WT cells from WT vs WT cells from HET"
"Arfgef3",0.013314732648098,8.59364126607426,0.128892506670422,0.897513035229052,0.960311333313434,-5.72397910760257,"P30","WT cells from WT vs WT cells from HET"
"Dusp15",0.0132866609200857,7.70356663614263,0.12185415887274,0.903080952899174,0.962142151798603,-5.93279662829676,"P30","WT cells from WT vs WT cells from HET"
"March6",0.0132777126384358,8.06381528513229,0.143882381312676,0.885672011604934,0.955109103528095,-5.80772974401044,"P30","WT cells from WT vs WT cells from HET"
"Cacng3",0.013192139944044,8.41484590860311,0.12026091989793,0.90434201189789,0.962142151798603,-5.74482500559849,"P30","WT cells from WT vs WT cells from HET"
"Spock2",-0.0131229258367647,8.43484432468577,-0.128081517881069,0.898154341822335,0.960311333313434,-5.74006033511688,"P30","WT cells from WT vs WT cells from HET"
"Ybx1",-0.0131184472807053,8.13434468959622,-0.134643685762387,0.892967120897317,0.958442884112898,-5.79106337473814,"P30","WT cells from WT vs WT cells from HET"
"March8",-0.0131143854483735,7.84623332850102,-0.133232611569964,0.894082157742393,0.958955688503744,-5.87657595775143,"P30","WT cells from WT vs WT cells from HET"
"Ube2d3",0.0130921510501452,8.73092663941959,0.120705027511776,0.903990473344798,0.962142151798603,-5.72077277229246,"P30","WT cells from WT vs WT cells from HET"
"Cplx2",-0.0130583026917179,8.07198824538812,-0.122756979562798,0.902366473208171,0.962142151798603,-5.80815403588027,"P30","WT cells from WT vs WT cells from HET"
"Stim2",-0.0130361490467301,7.62338917457079,-0.164846675432577,0.869155067748723,0.945837826112438,-5.9595260330485,"P30","WT cells from WT vs WT cells from HET"
"Elob",0.0129830289614148,7.98918130966063,0.128537218436705,0.89779397869051,0.960311333313434,-5.83023119833833,"P30","WT cells from WT vs WT cells from HET"
"Magi1",-0.0128592512560868,8.48222065465393,-0.113452079707463,0.909733944523745,0.964333361312575,-5.73457863282013,"P30","WT cells from WT vs WT cells from HET"
"Plxnd1",-0.0128164870045993,7.66458747618385,-0.161294797222051,0.871949627282368,0.947371696125998,-5.94271132433145,"P30","WT cells from WT vs WT cells from HET"
"Ctcf",-0.0127935102361629,7.71188456439116,-0.134794918445796,0.892847628748781,0.958442884112898,-5.92746456070033,"P30","WT cells from WT vs WT cells from HET"
"Mrpl38",-0.0127888462968322,7.69292867407721,-0.166035328906494,0.868220219257529,0.945731620494013,-5.93056136950313,"P30","WT cells from WT vs WT cells from HET"
"Cox6b1",0.0127711112470363,7.86589276493895,0.133827046150658,0.893612407250937,0.958784695461652,-5.8696928918623,"P30","WT cells from WT vs WT cells from HET"
"Per1",-0.012722752006848,7.73981788165849,-0.14349285106559,0.885979402692123,0.955268414975497,-5.91571687119941,"P30","WT cells from WT vs WT cells from HET"
"Palmd",0.0127161698958691,7.54872764789863,0.170168196544494,0.864971262237971,0.944579585055379,-5.99101386971481,"P30","WT cells from WT vs WT cells from HET"
"Uhmk1",-0.0126835783021289,7.99045672536364,-0.13480689707187,0.892838164286784,0.958442884112898,-5.82877597598604,"P30","WT cells from WT vs WT cells from HET"
"Snrpn",0.0126830635741584,8.59214420342481,0.121086884347143,0.903688225225144,0.962142151798603,-5.72414417726843,"P30","WT cells from WT vs WT cells from HET"
"Cand1",0.0126273422732801,7.71290466083902,0.139564754281523,0.889080147692767,0.956043880411659,-5.926432182786,"P30","WT cells from WT vs WT cells from HET"
"Gcc2",0.0126198916521147,8.00869560403406,0.128882202615144,0.897521182958728,0.960311333313434,-5.82418727317561,"P30","WT cells from WT vs WT cells from HET"
"Elmo2",-0.0126150887618017,7.97203620289979,-0.131569901682161,0.89539630779853,0.959817897118697,-5.83451305176762,"P30","WT cells from WT vs WT cells from HET"
"Tmem151a",0.012596915416685,8.35414296363923,0.106446803062924,0.915285793483936,0.96676826114868,-5.75523019717981,"P30","WT cells from WT vs WT cells from HET"
"Maz",0.0125962506294037,7.88195696185235,0.128463557329861,0.89785222767492,0.960311333313434,-5.86476581845321,"P30","WT cells from WT vs WT cells from HET"
"Rrp1",0.0125650669065518,7.94970038140507,0.137052999710747,0.891063762850188,0.957115142563917,-5.84088435716723,"P30","WT cells from WT vs WT cells from HET"
"Farp1",0.0125348863676429,7.83585504259986,0.147393183867122,0.882902307166265,0.954036616274447,-5.87969889021111,"P30","WT cells from WT vs WT cells from HET"
"Yipf5",-0.0125251227197154,7.96763756218116,-0.128484068793992,0.897836007771415,0.960311333313434,-5.83657242518383,"P30","WT cells from WT vs WT cells from HET"
"Psmc4",-0.0125146647112562,7.81197625193179,-0.137844614781233,0.890438523922266,0.956875671565983,-5.88864163479391,"P30","WT cells from WT vs WT cells from HET"
"Dnmt3a",0.0124962712370902,8.48271000700448,0.123910199973558,0.901453946224941,0.96165312510938,-5.73376377218144,"P30","WT cells from WT vs WT cells from HET"
"Slc24a4",-0.0124934917930828,7.54609950732654,-0.176670391918446,0.859864370484313,0.942955767894472,-5.9933761967921,"P30","WT cells from WT vs WT cells from HET"
"Ap2m1",0.0124148301344711,8.12730671664694,0.1165106640808,0.907311314497704,0.963530039559736,-5.79516360339105,"P30","WT cells from WT vs WT cells from HET"
"Cs",0.0124062202087423,7.88594814292874,0.120773419957904,0.903936338184885,0.962142151798603,-5.86405670525449,"P30","WT cells from WT vs WT cells from HET"
"Trafd1",-0.0123432775197543,7.86351446061755,-0.137618970585578,0.890616736838992,0.956875671565983,-5.87020493686515,"P30","WT cells from WT vs WT cells from HET"
"Sulf2",-0.0123387740557179,7.74786542712482,-0.13114794596059,0.895729853434891,0.959901925259096,-5.91350715426998,"P30","WT cells from WT vs WT cells from HET"
"Slc25a44",-0.0123155351561755,7.66553458055668,-0.14835367106939,0.8821448188494,0.953728456666957,-5.94423839512257,"P30","WT cells from WT vs WT cells from HET"
"Papd5",0.0123090047368928,7.65709266817675,0.13685361817026,0.891221250505423,0.957115142563917,-5.94977986748723,"P30","WT cells from WT vs WT cells from HET"
"Wdr73",0.012274675712753,7.70478610890144,0.148432378421687,0.882082751076937,0.953728456666957,-5.92827282108905,"P30","WT cells from WT vs WT cells from HET"
"Ccdc107",-0.0122177254735387,7.78688618561807,-0.141161034758196,0.887819874028995,0.955918250170887,-5.89733196829431,"P30","WT cells from WT vs WT cells from HET"
"Phf8",-0.0122175575547248,7.66642206842124,-0.133678583694088,0.893729725844721,0.958784695461652,-5.94633629073977,"P30","WT cells from WT vs WT cells from HET"
"Pcyt1a",-0.0121962440401191,7.61810389704823,-0.141887726026768,0.887246240732667,0.955699025671325,-5.96587760689357,"P30","WT cells from WT vs WT cells from HET"
"Ptpn9",-0.012191039736388,7.86543406416098,-0.127314574131015,0.898760880325658,0.960510025965303,-5.87127880776941,"P30","WT cells from WT vs WT cells from HET"
"Snhg12",-0.0121845359817589,7.77739284877126,-0.144521764296685,0.885167491000049,0.954701863859572,-5.90060097295404,"P30","WT cells from WT vs WT cells from HET"
"Dgkq",0.012136304737048,7.76011176007932,0.142832120043962,0.886500846571112,0.955592030028803,-5.9080599162349,"P30","WT cells from WT vs WT cells from HET"
"Raph1",-0.0121175382884289,8.69012781412344,-0.118091599571987,0.906059431960472,0.962880108202061,-5.7211099858699,"P30","WT cells from WT vs WT cells from HET"
"Appbp2",-0.0120971192608055,7.85836328841225,-0.122530697282971,0.9025455424125,0.962142151798603,-5.87360062054196,"P30","WT cells from WT vs WT cells from HET"
"Rps21",-0.0120874725749225,8.0422778094902,-0.111917542696169,0.91094973283165,0.965169556164544,-5.81700573773581,"P30","WT cells from WT vs WT cells from HET"
"Wdr37",0.0120638527689998,8.11194756726177,0.120555668857139,0.904108697821786,0.962142151798603,-5.79831144694308,"P30","WT cells from WT vs WT cells from HET"
"Cadps",0.0120184995874091,9.05709682789278,0.131700627102351,0.89529297632822,0.959817897118697,-5.729516673215,"P30","WT cells from WT vs WT cells from HET"
"Crebrf",-0.0120114595027063,7.80390978539102,-0.12158769156008,0.903291846500697,0.962142151798603,-5.89388769149699,"P30","WT cells from WT vs WT cells from HET"
"Sesn3",-0.0119610886511143,8.23464828803524,-0.109989509972278,0.912477577742866,0.965337639895574,-5.77280048255789,"P30","WT cells from WT vs WT cells from HET"
"Bicc1",-0.0119541759891817,7.55574857421361,-0.145908758597051,0.884073210553735,0.954226296901066,-5.9928526916899,"P30","WT cells from WT vs WT cells from HET"
"Pcsk2os1",-0.0119469004689661,7.54601675560712,-0.165569416522924,0.868586626610923,0.945731620494013,-5.99538405354898,"P30","WT cells from WT vs WT cells from HET"
"Ankrd16",0.0119393363778055,7.9616255025216,0.129896314419216,0.896719346079021,0.960311333313434,-5.83787087611339,"P30","WT cells from WT vs WT cells from HET"
"Arhgef17",-0.0118308116800732,7.81935743373796,-0.143373402807399,0.886073666681817,0.955268414975497,-5.88548610802548,"P30","WT cells from WT vs WT cells from HET"
"Ptpa",0.0118296060952385,7.93954380033599,0.122152414364236,0.902844908920608,0.962142151798603,-5.84604370854828,"P30","WT cells from WT vs WT cells from HET"
"Ergic3",-0.0118134880839671,7.64416451377114,-0.125759316677784,0.899991039734307,0.96090997345834,-5.95651552194582,"P30","WT cells from WT vs WT cells from HET"
"Rbm3",0.0118030309925121,8.1945984577359,0.111185310380879,0.911529942356465,0.965169556164544,-5.78032315702855,"P30","WT cells from WT vs WT cells from HET"
"Glud1",-0.0117855418808528,7.83357113039097,-0.12031677041223,0.90429780173664,0.962142151798603,-5.88286380469929,"P30","WT cells from WT vs WT cells from HET"
"Sestd1",-0.011785438235079,7.90405893523198,-0.136863677036701,0.891213305096466,0.957115142563917,-5.8562742239471,"P30","WT cells from WT vs WT cells from HET"
"Khdrbs2",0.0117842522479457,8.10270969101849,0.121768461969245,0.903148776337049,0.962142151798603,-5.80051738238147,"P30","WT cells from WT vs WT cells from HET"
"Enpp2",-0.0117520441193975,8.0720510092495,-0.0810830277612211,0.935419949110545,0.97399343538208,-5.81200511206856,"P30","WT cells from WT vs WT cells from HET"
"Ntsr2",0.0117499522140108,7.41135460922129,0.156542605097578,0.875691079367767,0.94925798258893,-6.06856867172775,"P30","WT cells from WT vs WT cells from HET"
"Stag2",-0.0116954629342061,7.67586534114355,-0.13864199884392,0.889808797643157,0.956690682118764,-5.94140398775988,"P30","WT cells from WT vs WT cells from HET"
"Vmp1",0.0116792962547407,7.77280162927011,0.102815322884066,0.918165479586623,0.96760316034597,-5.90760411984642,"P30","WT cells from WT vs WT cells from HET"
"Csnk2b",-0.0116551113970518,7.57764905991766,-0.15960613789729,0.873278802024349,0.947584324550217,-5.98069616190266,"P30","WT cells from WT vs WT cells from HET"
"Katnbl1",-0.0116504409351208,7.61286268563008,-0.146427710685917,0.883663836042808,0.954226296901066,-5.96751469670508,"P30","WT cells from WT vs WT cells from HET"
"Adgrl2",0.0116422310960722,8.272040874304,0.119720336177627,0.904769942634454,0.962423386931475,-5.76563636538264,"P30","WT cells from WT vs WT cells from HET"
"Thnsl1",0.0116220305081702,7.63470298346802,0.163050616498856,0.870567974637674,0.946485663385318,-5.95488149101411,"P30","WT cells from WT vs WT cells from HET"
"Zfp160",0.0116046798099809,7.92210870670743,0.122978123827249,0.902191474807422,0.962142151798603,-5.85182702165655,"P30","WT cells from WT vs WT cells from HET"
"Sugp2",0.0116035367543237,8.2373276959164,0.123083234930578,0.902108298763258,0.962142151798603,-5.77080999307152,"P30","WT cells from WT vs WT cells from HET"
"Lpcat1",-0.0115911109010556,7.66389633381019,-0.1328755283691,0.894364359824841,0.959121642434735,-5.94748640264459,"P30","WT cells from WT vs WT cells from HET"
"Ing2",0.0115819247001836,7.67977709049239,0.138165024837449,0.890185474845129,0.956822216104965,-5.93990565309619,"P30","WT cells from WT vs WT cells from HET"
"Serinc5",-0.0115701340942582,7.92039837828746,-0.104369352189454,0.916933033408858,0.967466574585366,-5.85439799210889,"P30","WT cells from WT vs WT cells from HET"
"Cry2",0.0115377858570191,8.29436045034014,0.120915968712112,0.903823506995756,0.962142151798603,-5.76243940156706,"P30","WT cells from WT vs WT cells from HET"
"Timm8b",0.0115189333267844,7.70770583122873,0.137685899196944,0.890563876300252,0.956875671565983,-5.92859869960414,"P30","WT cells from WT vs WT cells from HET"
"Ttc37",0.0115069879108223,7.97027788926606,0.134382466231884,0.893173521729689,0.958527681856252,-5.83475054183877,"P30","WT cells from WT vs WT cells from HET"
"Rpl34",0.0115066251979021,7.82433895491316,0.124548910724968,0.900948599629204,0.961523016114912,-5.88636241248224,"P30","WT cells from WT vs WT cells from HET"
"Tspan2",-0.011477147808054,7.57642801800036,-0.0902179543569879,0.928163040771892,0.971338911262675,-5.99305211256797,"P30","WT cells from WT vs WT cells from HET"
