"","SYMBOL","logFC","P.Value","adj.P.Val","celltype","sex","timepoint","region","method"
"26498","MAPT",-0.082693544,0.419520043,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26499","GOPC",0.066668964,0.419677592,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26500","TAF1D",0.081970901,0.419915359,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26501","MRS2",-0.068487868,0.419999332,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26502","INTU",0.070476159,0.420072505,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26503","PPP2R5C",0.071368385,0.420078603,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26504","PSMD1",-0.076418119,0.420309545,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26505","GUCY1A1",-0.072395792,0.420367132,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26506","PSMA3-AS1",0.07080955,0.420439255,0.724020671,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26507","KIAA1211",-0.061627692,0.420825497,0.724056608,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26508","ZNF91",-0.077223215,0.420893489,0.724056608,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26509","PHF6",0.05939456,0.420926956,0.724056608,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26510","UBR2",0.075282408,0.421235001,0.724318721,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26511","CNOT2",-0.078167628,0.421682178,0.724409908,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26512","PHYHIPL",-0.084856268,0.421706501,0.724409908,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26513","COPB1",-0.064881776,0.421755092,0.724409908,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26514","CADPS",-0.082412443,0.42198186,0.724531954,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26515","EVL",-0.081452348,0.422308992,0.724826167,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26516","DPH7",-0.059711861,0.422605411,0.725067469,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26517","UBE4B",0.062222556,0.422816382,0.725162043,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26518","ZNF706",0.070632667,0.423062428,0.725316683,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26519","HAUS3",-0.058298115,0.423744005,0.725356644,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26520","ERP44",0.066739381,0.423751465,0.725356644,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26521","AJAP1",0.072865488,0.423770599,0.725356644,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26522","ARMC1",-0.06169016,0.423829617,0.725356644,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26523","UBE2E3",-0.06628752,0.423865187,0.725356644,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26524","PRKCB",0.06367034,0.424063361,0.725428977,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26525","HEATR5B",-0.067110653,0.424847811,0.726503809,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26526","TMEM50A",-0.061828045,0.425238095,0.726622018,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26527","G2E3",0.061536882,0.425255908,0.726622018,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26528","KIF2A",-0.075536939,0.42553941,0.726622018,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26529","SUPT7L",-0.064571383,0.425541586,0.726622018,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26530","ITGB1BP1",-0.068456684,0.427322123,0.729064156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26531","TPST2",0.05860812,0.42741879,0.729064156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26532","TTN-AS1",-0.07667854,0.427441869,0.729064156,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26533","TRAPPC11",0.067453454,0.427846032,0.729486107,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26534","COP1",0.058290931,0.428630042,0.730555159,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26535","FAM13B",-0.077182412,0.428986132,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26536","FLYWCH1",-0.058080132,0.429240157,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26537","PIANP",-0.063034265,0.429518276,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26538","ATP2B1",-0.081446343,0.429548949,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26539","PCDH10",0.079724043,0.429550433,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26540","FBXL2",-0.059079007,0.429608645,0.730617334,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26541","NR3C1",-0.074661242,0.429827055,0.730721697,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26542","CAMKK2",-0.061730262,0.43040964,0.731117542,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26543","ASPH",-0.071561571,0.430522347,0.731117542,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26544","XPR1",-0.067061556,0.430625212,0.731117542,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26545","ZBTB25",0.062795913,0.430688412,0.731117542,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26546","ATRNL1",-0.086392837,0.431111644,0.731569102,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26547","ZNF608",-0.062895797,0.431380855,0.731759066,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26548","C3orf14",-0.066034972,0.431948857,0.732455552,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26549","AP2A2",0.065666102,0.432296588,0.732739299,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26550","YAF2",-0.066798447,0.432431144,0.732739299,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26551","SLC19A2",0.059847334,0.433088209,0.733470175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26552","MBIP",-0.0584396,0.433177743,0.733470175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26553","NAPA",-0.070530452,0.433351913,0.733498163,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26554","RFC1",0.064093982,0.433924644,0.733953088,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26555","GTF2A1",0.067662499,0.433936158,0.733953088,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26556","HSPA4L",0.082304768,0.434500045,0.73458789,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26557","NT5DC1",0.060826092,0.434627222,0.73458789,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26558","C1orf216",-0.060975321,0.435016237,0.734978414,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26559","TMEM263",0.057576001,0.435813156,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26560","COG6",0.062875727,0.436047557,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26561","RGS7BP",-0.07596798,0.436365692,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26562","PDE12",0.057657152,0.436690021,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26563","NSD1",0.074080012,0.436743684,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26564","MAP9",-0.082964224,0.436855644,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26565","SNX5",0.056793224,0.43687244,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26566","LYPLA1",-0.063176668,0.437077915,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26567","ISCA1",-0.068770606,0.437096794,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26568","ADNP",0.064153626,0.437108577,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26569","PABPC1",0.063540124,0.437179726,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26570","OS9",0.061184541,0.437208183,0.735477106,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26571","CRELD1",-0.06579454,0.437775228,0.735980004,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26572","SCAF11",-0.074492747,0.43795365,0.735980004,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26573","VWA5B2",0.060339386,0.437981653,0.735980004,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26574","CEP57",-0.068767308,0.438738941,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26575","GAD2",0.108578396,0.438839067,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26576","CCDC149",0.057861829,0.43901165,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26577","SRPK1",-0.066117214,0.439121056,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26578","SMARCC2",-0.065145894,0.439259955,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26579","SYT13",-0.072162942,0.439293902,0.736589019,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26580","MON2",-0.07746704,0.44003457,0.737565149,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26581","KIF5C",-0.079599398,0.441554706,0.739711222,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26582","SLC9A7",0.064853136,0.441858256,0.739711222,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26583","UNC5C",0.064867848,0.441946326,0.739711222,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26584","MAFB",0.070119325,0.441990627,0.739711222,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26585","FBXO42",-0.05886767,0.442109802,0.739711222,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26586","AKTIP",-0.058266836,0.443125268,0.741095263,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26587","ARHGEF9",-0.075157778,0.443255559,0.741095263,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26588","SLF2",0.065661224,0.444872746,0.743531927,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26589","DCTN1",-0.067505641,0.445360256,0.744079451,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26590","TMEM259",0.065413503,0.445625798,0.744255865,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26591","SMARCA4",0.059308149,0.446303466,0.745120211,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26592","NONO",0.06002309,0.446632837,0.745391136,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26593","GRIP2",-0.074013493,0.446786133,0.745391136,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26594","RHOA",-0.063412194,0.447241633,0.745534805,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26595","AP1S1",-0.058137901,0.447355172,0.745534805,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26596","SLAIN2",0.056521799,0.447494536,0.745534805,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26597","ENSA",0.075026334,0.447513155,0.745534805,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26598","OXCT1",-0.068116334,0.447832601,0.745549033,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26599","EEF2",-0.068565459,0.447842155,0.745549033,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26600","AGPAT5",0.057584506,0.448179916,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26601","FAM81A",-0.060010597,0.44837643,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26602","ZNF385B",-0.065070579,0.4491467,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26603","UPP1",-0.074357776,0.449271716,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26604","WDSUB1",0.054828782,0.449503897,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26605","STAU2",0.072203353,0.449506244,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26606","SLIT1",0.057483688,0.449792069,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26607","C16orf45",-0.069924071,0.449829011,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26608","ZZEF1",0.060197464,0.449877025,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26609","VSTM2L",-0.071661696,0.449921367,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26610","MCF2",0.061787831,0.450129251,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26611","IPO7",0.076322801,0.450135745,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26612","TMEM178B",0.064181346,0.450202093,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26613","RALGAPB",-0.068563628,0.450312959,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26614","MSH3",0.06132708,0.45047082,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26615","ECM1",0.06197861,0.450591872,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26616","ILKAP",-0.05636193,0.450713649,0.745793246,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26617","KCNQ5",0.060779328,0.451088761,0.746148598,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26618","CD164",-0.06047929,0.451369756,0.746149178,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26619","FAM135B",0.067714902,0.451409829,0.746149178,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26620","NIPA2",-0.055748924,0.451634129,0.74625483,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26621","LINC01184",-0.055159204,0.451800789,0.746265201,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26622","EPS15",-0.076153103,0.452396884,0.746984634,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26623","CDKN2AIPNL",-0.053629398,0.452994102,0.747705411,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26624","ZMYM2",0.074991286,0.453359543,0.747796792,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26625","FAM135A",-0.073755989,0.45337089,0.747796792,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26626","FHL1",-0.071937174,0.453768488,0.748187376,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26627","HADHB",-0.055852639,0.454147767,0.748196656,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26628","PWAR6",0.071494015,0.454341203,0.748196656,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26629","FSCN1",-0.0617129,0.454352969,0.748196656,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26630","ANKFY1",-0.062050142,0.454417311,0.748196656,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26631","C1QL1",0.062135607,0.454985922,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26632","MFSD1",-0.056200926,0.455031521,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26633","IP6K1",0.056266724,0.455098846,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26634","DUSP26",0.055642478,0.455476074,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26635","DPY19L2",0.070325699,0.455495853,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26636","UVRAG",0.057708087,0.455782466,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26637","LGI3",0.060980785,0.455980067,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26638","DECR1",-0.055592091,0.456020395,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26639","NAGPA",-0.055071598,0.456255598,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26640","LSM8",-0.060263593,0.456423217,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26641","LNX1",-0.05694331,0.456454416,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26642","REPS1",0.066865664,0.456616184,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26643","RPL39",-0.073220102,0.456741338,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26644","FNBP1",0.059114983,0.456898532,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26645","SMARCA1",-0.068684212,0.456945981,0.748387769,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26646","MKNK1",0.055632824,0.457192912,0.748468572,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26647","DNAJA1",-0.077169109,0.457317032,0.748468572,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26648","LEMD3",0.059248083,0.45771593,0.748761469,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26649","ZNF431",0.060320684,0.45783516,0.748761469,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26650","NUP58",-0.067167801,0.457978754,0.748761469,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26651","ACAP2",0.074996777,0.458263048,0.748963105,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26652","TBPL1",0.052884441,0.458506385,0.749097685,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26653","PIK3R3",0.056076121,0.459201834,0.749970563,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26654","KLHL42",-0.073486598,0.459419526,0.750062825,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26655","PRKAG2-AS1",-0.057801326,0.459643446,0.75016519,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26656","API5",0.057818775,0.460530757,0.751030378,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26657","EIF5A",-0.053241105,0.460655494,0.751030378,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26658","MMS19",-0.056819778,0.46065779,0.751030378,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26659","TRPM7",0.064378404,0.461051683,0.751409275,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26660","CREBBP",0.060157346,0.46169909,0.752200933,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26661","FAM78B",0.05700383,0.461989317,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26662","BIRC2",0.06109706,0.46210387,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26663","SLC35E3",0.057788835,0.462390916,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26664","TOX4",-0.059246104,0.462422362,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26665","DHX36",-0.071446535,0.462802587,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26666","RNASET2",-0.063248667,0.462807276,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26667","SAFB",-0.061929869,0.463086309,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26668","CPLANE1",0.075674973,0.46311008,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26669","GDAP2",-0.05687678,0.463281879,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26670","TENM3",0.080558659,0.463564599,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26671","TET2",0.05962209,0.463609837,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26672","FUBP1",-0.063822014,0.463689232,0.752282425,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26673","PDPK1",0.056702289,0.464050059,0.752605411,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26674","SH3GL2",-0.063234764,0.464282328,0.752719746,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26675","PLCH1",-0.062366268,0.464463031,0.75275043,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26676","AK3",0.060106873,0.46472089,0.752906094,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26677","IFNAR1",0.070156132,0.465063363,0.753198687,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26678","SUB1",-0.074995722,0.466102368,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26679","UBE2B",-0.07195502,0.466151476,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26680","CCT6A",-0.065562734,0.466194559,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26681","FIP1L1",-0.060114725,0.466263765,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26682","APPBP2",0.06843024,0.46646931,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26683","DNAJC15",-0.063815956,0.46655718,0.754043264,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26684","SPCS3",0.071241477,0.466745608,0.754085874,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26685","STX12",0.065706684,0.467215861,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26686","TFAM",0.056066645,0.467534456,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26687","WNK2",-0.056748122,0.46754855,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26688","COPS2",0.069526593,0.467640687,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26689","PYGB",-0.056312909,0.467737937,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26690","ELAVL3",0.069360718,0.467893875,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26691","CCNT2",-0.071861206,0.46811541,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26692","TOMM70",-0.060754865,0.468149067,0.754258175,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26693","HNRNPA3",0.072818312,0.468723572,0.754422351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
"26694","ADGRL3",0.076686487,0.468884412,0.754422351,"Pvalb","female","Postmortem","CORT","LimmaVoomCC"
